symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
GILD,139.71,1,True,False,0.470856,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.72,2.47,3,0.54,2.47,neutral,2.03,1.5,2.0,2.05,high_liquidity,3,60,11.8,False,0.67,True,0.83,False,False,138.53,142.77,1000,2.6,0.84,0.5,0.0,0.0
ISRG,452.06,1,False,False,1.903452,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.94,-0.16,1,-1.52,-2.67,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-3.66,False,0.0,False,0.0,False,False,447.3,464.43,1000,2.6,1.05,0.5,0.0,0.0
VRTX,438.83,1,False,False,1.730459,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.84,-1.0,5,-0.82,-3.31,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,2.23,False,0.0,True,0.5,False,False,434.5,450.08,1000,2.6,0.99,0.5,0.0,0.0
SNY,47.86,1,False,True,0.097806,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.55,2.5,3,0.93,2.5,neutral,2.05,1.5,2.0,2.08,high_liquidity,3,60,-3.48,False,0.67,True,0.5,False,False,47.71,48.35,1000,3.33,0.31,0.5,0.0,0.0
REGN,761.84,2,True,True,4.425182,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,1.46,1.68,1,-1.08,-1.98,neutral,1.84,1.5,1.6,2.0,mid_liquidity,3,60,6.38,True,1.0,True,0.83,False,True,755.2,783.97,1000,3.33,0.87,0.5,0.0,0.0
MDLN,44.275,2,True,True,0.209421,True,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.71,3.89,3,0.8,3.89,neutral,2.04,1.5,2.0,2.07,high_liquidity,3,60,2.77,True,1.0,True,0.83,False,False,43.96,45.32,1000,3.33,0.71,0.5,0.0,0.0
ARGX,746.7,2,False,False,3.06288,False,Varsayılan,2026-04-02 19:45,True,False,True,False,1,1.04,5.98,5,2.08,7.73,bullish,1.89,1.5,1.6,2.08,mid_liquidity,3,60,0.46,False,0.67,True,0.5,False,False,739.04,766.61,1000,2.6,1.03,0.5,0.0,0.0
IDXX,569.46,3,False,False,2.773787,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,1.37,2.24,3,1.1,2.24,neutral,2.01,1.5,1.6,2.28,mid_liquidity,3,60,-0.59,False,0.33,True,1.0,False,False,562.53,587.49,1000,2.6,1.22,0.5,0.0,0.0
ALNY,318.85,1,False,False,1.631578,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.72,0.87,1,-1.05,-3.01,neutral,2.21,1.5,2.0,2.34,high_liquidity,3,60,-7.66,False,0.0,True,0.67,False,False,314.77,329.46,1000,2.6,1.28,0.5,0.0,0.0
ONC,310.7,2,True,True,1.027401,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,0.62,9.4,5,2.05,12.22,bullish,2.03,1.5,1.4,2.46,low_liquidity,3,60,1.02,True,1.0,True,0.5,False,True,309.16,315.84,1000,3.33,0.5,0.5,0.0,0.0
