symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
MELI,1714.585,2,False,False,6.967899,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.6,5.95,3,1.62,5.95,neutral,1.99,1.5,1.6,2.25,mid_liquidity,3,60,-11.07,False,0.33,True,0.83,False,False,1697.17,1759.88,1000,2.6,1.02,0.5,0.0,0.0
EQIX,1000.52,1,True,True,3.21448,False,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.71,3.77,3,0.76,3.77,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,9.32,True,1.0,True,0.5,False,False,994.09,1018.2,1000,2.75,0.64,0.5,0.0,0.0
EBAY,94.14,2,True,True,0.346195,True,Varsayılan,2026-04-02 19:45,True,False,False,True,1,0.67,6.97,3,1.79,6.97,neutral,2.09,1.5,2.0,2.16,high_liquidity,3,60,5.16,True,1.0,True,0.67,False,True,93.62,95.87,1000,3.33,0.55,0.5,0.0,0.0
TCOM,50.5,2,False,False,0.115102,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.52,2.66,3,0.92,2.66,neutral,2.44,1.5,2.0,2.73,high_liquidity,3,60,-11.58,False,0.33,True,0.83,False,False,50.21,51.25,1000,2.6,0.57,0.5,0.0,0.0
FISV,56.15,3,False,False,0.291275,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,1.35,2.99,3,0.97,2.99,neutral,2.14,1.5,2.0,2.24,high_liquidity,3,60,-36.81,False,0.33,True,0.83,False,False,55.42,58.04,1000,2.6,1.3,0.5,0.0,0.0
AGNCN,24.878,2,True,True,0.043406,False,Varsayılan,2026-04-02 19:15,False,False,True,False,1,1.42,1.12,3,2.42,1.12,bullish,2.05,1.5,1.4,2.48,low_liquidity,3,60,2.14,False,0.33,False,0.33,False,False,24.77,25.16,1000,2.6,0.44,0.5,0.0,0.0
AGNCO,24.61,2,True,False,0.035382,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,1.13,1.01,3,2.76,1.01,bullish,2.14,1.5,1.4,2.64,low_liquidity,3,60,2.2,False,0.33,True,0.5,False,False,24.52,24.84,1000,2.6,0.36,0.5,0.0,0.0
AGNCL,24.07,2,True,False,0.068967,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.85,-1.27,5,-2.87,-1.86,bearish,2.16,1.5,1.4,2.66,low_liquidity,3,60,2.26,False,0.33,False,0.33,False,False,23.9,24.52,1000,2.6,0.72,0.5,0.0,0.0
AGNCP,23.93,2,True,False,0.046882,False,Varsayılan,2026-04-02 19:45,False,False,True,False,1,1.04,0.96,3,2.22,0.96,bullish,2.2,1.5,1.4,2.74,low_liquidity,3,60,1.71,False,0.33,True,0.5,False,False,23.81,24.23,1000,2.6,0.49,0.5,0.0,0.0
AGNCM,23.89,2,True,False,0.058616,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,1.4,-0.76,1,-2.6,-0.79,bearish,2.05,1.5,1.4,2.48,low_liquidity,3,60,1.99,False,0.33,False,0.17,False,False,23.74,24.27,1000,2.6,0.61,0.5,0.0,0.0
SBAC,204.14,3,True,True,3.216643,True,Varsayılan,2026-04-02 19:45,True,True,True,False,2,4.13,20.14,1,6.1,18.93,bullish,1.93,1.5,2.0,1.88,high_liquidity,3,60,-5.47,True,1.0,True,0.67,False,True,199.32,220.22,1000,3.33,2.36,0.5,0.0,0.0
CSGP,39.95,2,False,False,0.256336,False,Varsayılan,2026-04-02 19:45,True,False,False,False,0,0.86,-2.27,1,0.46,0.81,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,-24.81,False,0.0,True,0.5,False,False,39.31,41.62,1000,2.6,1.6,0.5,0.0,0.0
