symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
ZS,280.85,2,True,True,1.291275,False,2025-09-16 16:15,False,False,True,1,0.43,-2.03,12.6,False,0.67,True,0.67,False,False,278.27,286.02,77,2.0,0.92
XLF,53.4001,2,True,True,0.092731,False,2025-09-16 16:15,False,False,True,1,0.36,-1.17,5.13,False,0.67,False,0.33,False,False,53.21,53.77,1078,2.0,0.35
XLB,90.705,2,True,False,0.187616,False,2025-09-16 16:15,False,False,False,0,0.44,-2.06,2.08,False,0.33,False,0.17,False,False,90.33,91.46,533,2.0,0.41
PNC,200.2,2,True,False,0.624518,False,2025-09-16 16:15,False,False,True,1,0.26,-1.26,6.59,False,0.33,False,0.33,False,False,198.95,202.7,160,2.0,0.62
BKNG,5452.1401,2,True,False,17.842318,False,2025-09-16 16:15,False,False,True,1,0.39,-0.83,7.91,False,0.33,False,0.17,False,False,5416.46,5523.51,5,2.0,0.65
NVDA,175.095,1,True,True,0.631356,False,2025-09-16 16:15,False,False,True,1,0.85,0.24,17.06,False,0.67,False,0.33,True,False,173.83,177.62,158,2.0,0.72
AVGO,358.67,1,True,True,1.68737,False,2025-09-16 16:15,False,False,True,1,0.62,-1.48,24.33,False,0.67,True,0.5,False,False,355.3,365.42,59,2.0,0.94
SNOW,217.2727,1,True,False,1.304606,False,2025-09-16 16:15,False,False,True,1,0.69,-3.23,13.6,False,0.33,False,0.33,False,False,214.66,222.49,76,2.0,1.2
VEEV,273.63,1,True,False,0.903634,False,2025-09-16 16:15,False,False,True,1,0.2,-2.09,9.26,False,0.33,False,0.33,False,False,271.82,277.24,110,2.0,0.66
NOW,935.37,1,True,True,4.057436,False,2025-09-16 16:15,False,False,False,0,0.34,-0.31,-0.76,False,0.67,True,0.5,False,False,927.26,951.6,24,2.0,0.87
WDAY,220.47,1,False,False,0.929676,False,2025-09-16 16:15,False,False,False,0,0.45,-2.74,-4.46,False,0.0,False,0.17,False,False,218.61,224.19,107,2.0,0.84
MDB,329.025,1,True,True,2.016831,False,2025-09-16 16:15,True,False,True,2,1.45,-0.27,8.76,False,0.67,False,0.17,False,False,324.99,337.09,49,2.0,1.23
COIN,325.8851,1,True,True,2.038047,False,2025-09-16 16:15,False,True,True,2,0.87,3.7,13.83,True,1.0,True,0.83,False,False,321.81,334.04,49,2.0,1.25
MS,156.2,1,True,True,0.421759,False,2025-09-16 16:15,False,False,True,1,0.46,-0.18,11.75,True,1.0,True,0.5,False,False,155.36,157.89,237,2.0,0.54
SCHW,90.765,1,True,False,0.319442,False,2025-09-16 16:15,False,False,True,1,0.94,-0.15,9.92,False,0.33,False,0.0,False,False,90.13,92.04,313,2.0,0.7
PYPL,66.79,1,False,False,0.239474,False,2025-09-16 16:15,False,True,False,1,0.91,2.24,-2.86,False,0.0,True,0.67,False,False,66.31,67.75,417,2.0,0.72
AXP,325.85,1,True,True,0.913566,False,2025-09-16 16:15,False,False,True,1,0.32,-1.05,6.99,False,0.67,True,0.67,False,False,324.02,329.5,109,2.0,0.56
IWM,237.435,1,True,True,0.504199,False,2025-09-16 16:15,False,True,True,2,0.9,1.24,4.96,False,0.67,False,0.33,False,False,236.43,239.45,198,2.0,0.42
XLI,151.62,1,True,True,0.246659,False,2025-09-16 16:15,False,False,True,1,0.51,-0.77,6.18,False,0.67,True,0.5,False,False,151.13,152.61,405,2.0,0.33
DIA,458.93,1,True,True,0.598153,False,2025-09-16 16:15,False,False,True,1,0.46,-0.64,4.18,False,0.67,True,0.67,False,False,457.73,461.32,167,2.0,0.26
XLC,118.05,1,True,True,0.187926,False,2025-09-16 16:15,False,True,True,2,0.98,3.82,8.16,True,1.0,False,0.33,False,False,117.67,118.8,532,2.0,0.32
XLU,84.9301,1,True,True,0.15847,False,2025-09-16 16:15,False,False,True,1,0.39,-0.16,5.1,False,0.67,True,0.5,False,False,84.61,85.56,631,2.0,0.37
XLRE,42.05,1,True,True,0.080739,False,2025-09-16 16:15,False,False,False,0,0.52,-1.15,1.44,False,0.67,True,0.5,False,False,41.89,42.37,1238,2.0,0.38
SMH,306.02,1,True,True,0.58578,False,2025-09-16 16:15,False,False,True,1,0.3,0.69,10.9,True,1.0,False,0.33,False,False,304.85,308.36,170,2.0,0.38
BK,105.26,1,True,True,0.304025,False,2025-09-16 16:15,False,False,True,1,0.22,-0.32,13.94,False,0.67,True,0.5,False,False,104.65,106.48,328,2.0,0.58
USB,48.225,1,True,True,0.170172,False,2025-09-16 16:15,False,False,True,1,0.46,-2.19,4.79,False,0.67,False,0.17,False,False,47.88,48.91,587,2.0,0.71
NEE,70.63,1,False,False,0.230221,False,2025-09-16 16:15,False,False,False,0,0.28,-0.97,1.36,False,0.0,False,0.33,False,False,70.17,71.55,434,2.0,0.65
COST,954.42,1,False,False,2.108569,False,2025-09-16 16:15,False,False,False,0,0.39,-1.03,1.08,False,0.0,False,0.33,False,False,950.2,962.85,47,2.0,0.44
NKE,72.42,1,True,False,0.224892,False,2025-09-16 16:15,False,False,True,1,0.9,-1.64,2.95,False,0.33,False,0.17,False,False,71.97,73.32,444,2.0,0.62
MO,64.7,1,True,False,0.173309,False,2025-09-16 16:15,False,False,True,1,1.19,-0.44,10.96,False,0.33,False,0.33,False,False,64.35,65.39,577,2.0,0.54
BA,213.9105,1,True,False,0.757871,False,2025-09-16 16:15,False,False,True,1,0.97,-5.17,12.29,False,0.33,False,0.17,False,False,212.39,216.94,131,2.0,0.71
T,29.315,1,True,True,0.086195,False,2025-09-16 16:15,False,False,True,1,0.42,-0.59,9.38,False,0.67,False,0.33,False,False,29.14,29.66,1160,2.0,0.59
CSCO,66.915,1,True,False,0.163695,False,2025-09-16 16:15,False,False,True,1,0.36,-1.14,7.86,False,0.67,True,0.5,False,False,66.59,67.57,610,2.0,0.49
VZ,43.665,1,True,False,0.10431,False,2025-09-16 16:15,False,False,True,1,0.39,-1.1,3.4,False,0.33,True,0.5,False,False,43.46,44.08,958,2.0,0.48
VNQ,92.13,1,True,True,0.182436,False,2025-09-16 16:15,False,False,False,0,0.97,1.19,1.8,False,0.67,False,0.33,False,False,91.77,92.86,548,2.0,0.4
EFA,93.31,1,True,True,0.100237,False,2025-09-16 16:15,False,False,True,1,0.96,-0.05,6.49,True,1.0,True,0.67,False,False,93.11,93.71,997,2.0,0.21
META,766.66,0,True,True,2.641091,False,2025-09-16 16:15,False,True,True,2,0.51,2.1,11.24,True,1.0,True,0.67,False,False,761.38,777.22,37,2.0,0.69
AMZN,235.17,0,True,True,0.854518,False,2025-09-16 16:15,False,False,True,1,0.84,0.48,6.24,True,1.0,True,0.5,False,False,233.46,238.59,117,2.0,0.73
GOOGL,250.94,0,True,True,0.913401,False,2025-09-16 16:15,False,True,True,2,0.39,4.4,13.33,True,1.0,True,0.67,True,False,249.11,254.59,109,2.0,0.73
NFLX,1202.725,0,True,False,3.735213,False,2025-09-16 16:15,False,False,True,1,0.29,-0.06,12.32,False,0.33,False,0.33,False,False,1195.25,1217.67,26,2.0,0.62
AAPL,239.18,0,True,True,0.786551,False,2025-09-16 16:15,False,True,True,2,0.6,3.99,3.36,True,1.0,True,0.83,True,False,237.61,242.33,127,2.0,0.66
TSLA,420.45,0,True,True,3.258023,False,2025-09-16 16:15,True,True,True,3,1.71,17.9,8.13,True,1.0,True,0.83,False,False,413.93,433.48,30,2.0,1.55
MSFT,513.46,0,True,True,1.172322,False,2025-09-16 16:15,False,True,True,2,0.35,2.48,9.1,True,1.0,True,0.67,True,False,511.12,518.15,85,2.0,0.46
AMD,159.845,0,True,False,0.67706,False,2025-09-16 16:15,False,False,True,1,0.83,1.02,13.29,False,0.67,True,0.5,False,False,158.49,162.55,147,2.0,0.85
