symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,composite_score
TWIN,19.19,3,True,True,0.371364,False,Varsayılan,2026-05-08 18:15,False,False,True,True,2,1.08,21.15,3,2.93,21.15,bullish,1.81,1.5,1.4,2.08,low_liquidity,3,60,11.5,True,1.0,True,0.83,False,True,18.63,21.05,1000,3.33,2.9,0.5,0.0,0.0,80
POWW,2.025,1,True,True,0.007892,False,Varsayılan,2026-05-08 18:30,False,False,False,True,1,0.75,-2.64,3,-0.86,-2.64,neutral,1.9,1.5,1.6,2.1,mid_liquidity,3,60,11.45,False,0.67,True,0.5,False,False,2.01,2.08,1000,2.6,0.97,0.5,0.0,0.0,51
MASS,8.11,2,True,True,0.058132,True,Varsayılan,2026-05-08 18:30,True,False,True,True,2,0.49,14.39,5,2.36,19.09,bullish,2.03,1.5,1.6,2.32,mid_liquidity,3,60,7.17,True,1.0,True,0.5,False,True,8.02,8.4,1000,3.33,1.08,0.5,0.0,0.0,71
ESOA,17.28,1,True,True,0.073709,False,Varsayılan,2026-05-08 18:30,False,False,False,True,1,0.26,-1.99,3,-0.53,-1.99,neutral,1.72,1.5,1.4,1.93,low_liquidity,3,60,23.29,False,0.67,True,0.5,False,False,17.17,17.65,1000,3.33,0.64,0.5,0.0,0.0,51
AZ,7.08,2,True,True,0.054805,True,Varsayılan,2026-05-08 18:15,True,False,False,False,0,1.05,-0.7,5,-0.63,-4.45,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,1.12,False,0.67,True,0.67,False,True,6.94,7.44,1000,2.6,1.94,0.5,0.0,0.0,47
SND,4.88,1,True,True,0.031265,False,Varsayılan,2026-05-08 18:30,False,False,False,True,1,0.6,-6.33,5,-0.99,-9.46,neutral,1.89,1.5,1.4,2.21,low_liquidity,3,60,29.88,False,0.33,False,0.33,False,False,4.8,5.08,1000,2.6,1.6,0.5,0.0,0.0,46
PSNYW,3.01,1,False,False,0.129132,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.51,-2.59,5,-0.44,-5.94,neutral,2.06,1.5,1.4,2.5,low_liquidity,3,60,-23.38,False,0.0,False,0.17,False,False,2.69,3.85,1000,2.6,10.73,0.5,0.0,0.0,7
QSI,0.89,2,False,False,0.00805,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,1.79,-7.39,1,-1.54,-9.28,neutral,2.47,1.5,2.0,2.79,high_liquidity,3,60,-20.63,False,0.0,False,0.0,False,False,0.87,0.94,1000,2.6,2.26,0.5,0.0,0.0,22
CBUS,1.44,1,False,False,0.017421,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.33,-6.49,1,-0.39,-4.0,neutral,2.15,1.5,1.6,2.51,mid_liquidity,3,60,-5.64,False,0.0,False,0.0,False,False,1.4,1.55,1000,2.6,3.02,0.5,0.0,0.0,5
AIRJ,3.57,3,False,True,0.042896,False,Varsayılan,2026-05-08 18:30,False,False,True,False,1,1.48,15.91,3,2.43,15.91,bullish,1.98,1.5,1.6,2.23,mid_liquidity,3,60,-17.68,False,0.67,True,0.5,False,False,3.51,3.78,1000,3.33,1.8,0.5,0.0,0.0,51
GDC,0.1867,2,False,False,0.033199,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,6.31,-96.88,3,-3.88,-96.88,bearish,2.6,1.5,2.0,3.0,high_liquidity,3,60,-8.36,False,0.0,False,0.33,False,False,0.1,0.4,1000,2.6,44.45,0.5,0.0,0.0,26
ALTO,4.435,2,True,False,0.053345,False,Varsayılan,2026-05-08 18:30,False,False,False,True,1,0.88,-25.96,3,-1.86,-25.96,neutral,2.6,1.5,2.0,3.0,high_liquidity,3,60,52.25,False,0.33,False,0.17,False,False,4.3,4.78,1000,2.6,3.01,0.5,0.0,0.0,38
DPRO,5.4603,1,False,False,0.069207,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,1.27,6.86,3,0.84,6.86,neutral,2.21,1.5,2.0,2.36,high_liquidity,3,60,-5.75,False,0.33,True,0.67,False,False,5.29,5.91,1000,2.6,3.17,0.5,0.0,0.0,16
FLX,2.5904,1,False,False,0.028462,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.62,-2.62,1,-0.81,-5.11,neutral,2.07,1.5,1.4,2.52,low_liquidity,3,60,-22.11,False,0.0,False,0.33,False,False,2.52,2.78,1000,2.6,2.75,0.5,0.0,0.0,9
BOOM,7.625,1,True,True,0.046972,False,Varsayılan,2026-05-08 18:30,True,False,False,False,0,0.24,-0.2,5,-0.72,-9.33,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-9.13,True,1.0,False,0.17,False,False,7.55,7.86,1000,3.33,0.92,0.5,0.0,0.0,40
SMID,35.92,2,True,True,0.483751,False,Varsayılan,2026-05-08 18:00,False,False,False,False,0,0.51,3.67,1,0.61,2.57,neutral,1.88,1.5,1.4,2.2,low_liquidity,3,60,-3.87,True,1.0,True,1.0,False,True,35.19,38.34,1000,3.33,2.02,0.5,0.0,0.0,55
RPID,2.68,2,False,False,0.020824,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.5,8.06,3,1.11,8.06,neutral,2.02,1.5,1.4,2.44,low_liquidity,3,60,-12.02,False,0.67,True,0.5,False,False,2.63,2.82,1000,2.6,1.94,0.5,0.0,0.0,24
ATLX,6.315,2,True,True,0.108163,True,Varsayılan,2026-05-08 18:30,True,False,True,False,1,0.84,21.21,3,2.47,21.21,bullish,2.02,1.5,2.0,2.03,high_liquidity,3,60,-1.44,True,1.0,True,0.5,False,True,6.15,6.86,1000,3.33,2.57,0.5,0.0,0.0,60
BNC,3.165,1,False,False,0.027577,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.46,-1.71,5,0.36,0.16,neutral,1.77,1.5,1.4,2.02,low_liquidity,3,60,-45.72,False,0.67,True,0.5,False,False,3.1,3.34,1000,2.6,2.18,0.5,0.0,0.0,18
ATLN,1.4401,2,False,False,0.028051,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.09,13.39,3,1.14,13.39,neutral,2.11,1.5,2.0,2.18,high_liquidity,3,60,-14.8,False,0.33,True,0.5,False,False,1.37,1.62,1000,2.6,4.87,0.5,0.0,0.0,20
CODA,12.06,2,True,False,0.076056,False,Varsayılan,2026-05-08 18:15,False,False,False,True,1,0.61,3.39,3,0.49,3.39,neutral,2.06,1.5,1.4,2.49,low_liquidity,3,60,14.22,True,1.0,True,0.67,False,False,11.87,12.55,1000,2.6,1.58,0.5,0.0,0.0,51
BAER,1.72,1,False,False,0.017389,False,Varsayılan,2026-05-08 18:30,False,False,False,False,0,0.79,-12.24,5,-1.81,-16.1,neutral,1.94,1.5,1.6,2.16,mid_liquidity,3,60,0.84,False,0.0,False,0.33,False,False,1.68,1.83,1000,2.6,2.53,0.5,0.0,0.0,9
FRD,21.3,1,True,True,0.196704,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.22,1.96,5,0.63,3.55,neutral,1.96,1.5,1.4,2.34,low_liquidity,3,60,2.19,True,1.0,True,1.0,False,False,21.0,22.28,1000,3.33,1.39,0.5,0.0,0.0,49
LBGJ,0.931,0,False,False,0.018521,False,Varsayılan,2026-05-08 18:15,False,False,False,False,0,0.05,17.85,3,1.06,17.85,neutral,2.24,1.5,1.6,2.66,mid_liquidity,3,60,-81.73,False,0.0,False,0.33,False,False,0.88,1.05,1000,2.6,4.97,0.5,0.0,0.0,4
SHIM,5.7,1,True,True,0.138455,False,Varsayılan,2026-05-08 18:15,False,False,False,True,1,0.78,8.57,3,0.54,8.57,neutral,1.91,1.5,1.4,2.25,low_liquidity,3,60,33.49,True,1.0,True,0.5,False,False,5.35,6.6,1000,2.6,6.07,0.5,0.0,0.0,55
KEQU,35.425,1,False,False,0.618935,False,Varsayılan,2026-05-08 16:45,False,False,False,False,0,0.69,-4.67,1,-1.07,-2.89,neutral,2.32,1.5,1.4,2.94,low_liquidity,3,60,-8.19,False,0.0,False,0.0,False,False,33.88,39.45,1000,2.6,4.37,0.5,0.0,0.0,5
GEOS,8.1952,2,False,False,0.159923,False,Varsayılan,2026-05-08 18:30,False,True,False,False,1,1.81,-7.82,5,-1.1,-11.97,neutral,1.99,1.5,1.4,2.39,low_liquidity,3,60,-21.49,False,0.0,False,0.33,False,False,7.8,9.23,1000,2.6,4.88,0.5,0.0,0.0,26
