symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
META,250.03,0,True,True,1.324626,False,2025-09-15 16:15,False,False,False,0,0.68,-0.19,1.11,True,1.0,False,0.33,False,False,247.38,255.33,75,2.0,1.06
GOOGL,250.03,0,True,True,1.324626,False,2025-09-15 16:15,False,False,False,0,0.68,-0.19,1.11,True,1.0,False,0.33,True,False,247.38,255.33,75,2.0,1.06
NFLX,250.03,0,True,True,1.324626,False,2025-09-15 16:15,False,False,False,0,0.43,0.55,-1.28,False,0.67,True,0.5,False,False,247.38,255.33,75,2.0,1.06
AVGO,250.03,0,True,True,1.324626,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,247.38,255.33,75,2.0,1.06
CRWD,359.76,0,True,True,1.571555,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,356.62,366.05,63,2.0,0.87
AMD,250.03,0,True,True,1.324626,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,247.38,255.33,75,2.0,1.06
PLTR,769.6566,0,True,True,3.676933,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,762.3,784.36,27,2.0,0.96
ZS,769.6566,0,True,True,3.676933,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,762.3,784.36,27,2.0,0.96
NVDA,159.815,0,True,True,0.862752,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.67,True,False,158.09,163.27,115,2.0,1.08
TSLA,769.6566,0,True,True,3.676933,False,2025-09-15 16:15,False,False,True,1,0.48,-0.02,8.87,True,1.0,True,0.5,False,False,762.3,784.36,27,2.0,0.96
UBER,169.6597,0,False,True,1.017699,False,2025-09-15 16:15,False,True,False,1,0.61,1.35,0.43,False,0.67,True,0.83,False,False,167.62,173.73,98,2.0,1.2
RIOT,236.57,0,True,True,0.723769,False,2025-09-15 16:15,True,True,False,2,1.72,1.84,-0.23,True,1.0,False,0.17,False,False,235.12,239.47,138,2.0,0.61
SHOP,169.6597,0,True,True,1.017699,False,2025-09-15 16:15,True,True,False,2,1.72,1.84,-0.23,True,1.0,True,0.5,False,False,167.62,173.73,98,2.0,1.2
PANW,159.815,0,True,True,0.862752,False,2025-09-15 16:15,True,True,False,2,1.72,1.84,-0.23,True,1.0,True,0.5,False,False,158.09,163.27,115,2.0,1.08
RIVN,359.76,0,True,True,4.200437,False,2025-09-15 11:30,False,True,False,1,0.49,2.52,0.14,True,1.0,True,0.5,False,False,351.36,376.56,23,2.0,2.34
MARA,200.465,0,True,True,0.825351,False,2025-09-15 12:15,False,True,False,1,0.49,2.52,0.14,True,1.0,True,0.67,False,False,198.81,203.77,121,2.0,0.82
NOW,1204.5071,0,True,True,10.386154,False,2025-09-15 15:30,False,True,False,1,0.49,2.52,0.14,True,1.0,True,0.67,False,False,1183.73,1246.05,9,2.0,1.72
ZM,769.6566,0,True,True,5.797256,False,2025-09-15 11:30,False,False,False,0,0.95,0.0,-0.61,True,1.0,True,0.67,False,False,758.06,792.85,17,2.0,1.51
VEEV,1204.5071,0,True,True,10.386154,False,2025-09-15 15:30,False,False,False,0,0.95,0.0,-0.61,True,1.0,True,0.67,False,False,1183.73,1246.05,9,2.0,1.72
CRM,139.11,0,True,True,1.898951,False,2025-09-15 15:30,False,False,False,0,0.95,0.0,-0.61,True,1.0,True,0.67,False,False,135.31,146.71,52,2.0,2.73
NET,447.04,0,True,True,4.20591,False,2025-09-15 11:30,False,False,False,0,0.91,0.5,1.06,True,1.0,True,0.67,False,False,438.63,463.86,23,2.0,1.88
TEAM,447.04,0,False,True,4.20591,False,2025-09-15 11:30,False,False,False,0,0.63,0.13,-0.01,False,0.67,True,0.67,False,False,438.63,463.86,23,2.0,1.88
WDAY,769.6566,0,True,True,5.797256,False,2025-09-15 15:30,False,False,False,0,0.91,0.5,1.06,True,1.0,True,0.67,False,False,758.06,792.85,17,2.0,1.51
MDB,447.04,0,True,True,4.20591,False,2025-09-15 11:30,False,False,False,0,0.91,0.5,1.06,True,1.0,True,0.67,False,False,438.63,463.86,23,2.0,1.88
DDOG,447.04,0,True,True,4.20591,False,2025-09-15 11:30,False,False,False,0,0.91,0.5,1.06,True,1.0,True,0.67,False,False,438.63,463.86,23,2.0,1.88
PFE,177.795,0,True,True,1.420303,False,2025-09-15 11:30,True,True,True,3,1.31,1.74,2.42,False,0.67,True,0.67,False,False,174.95,183.48,70,2.0,1.6
BNTX,153.36,0,True,True,1.975461,False,2025-09-15 15:30,False,True,False,1,1.23,1.55,-2.8,True,1.0,True,0.67,False,False,149.41,161.26,50,2.0,2.58
MRNA,153.36,0,True,True,1.975461,False,2025-09-15 15:30,False,True,False,1,1.23,1.55,-2.8,True,1.0,True,0.67,False,False,149.41,161.26,50,2.0,2.58
UNH,153.36,0,True,True,1.975461,False,2025-09-15 15:30,True,True,True,3,1.31,1.74,2.42,False,0.67,True,0.67,False,False,149.41,161.26,50,2.0,2.58
ADP,153.36,0,False,True,1.975461,False,2025-09-15 15:30,False,False,False,0,0.76,-0.24,-0.95,False,0.33,True,0.83,False,False,149.41,161.26,50,2.0,2.58
JNJ,447.04,0,False,True,8.147054,False,2025-09-15 13:30,False,False,False,0,0.76,-0.24,-0.95,False,0.67,True,0.67,False,False,430.75,479.63,12,2.0,3.64
LLY,177.795,0,False,True,1.420303,False,2025-09-15 15:30,False,False,False,0,0.76,-0.24,-0.95,False,0.67,True,0.83,False,False,174.95,183.48,70,2.0,1.6
ABBV,952.94,0,False,True,3.463909,False,2025-09-15 12:15,False,False,False,0,0.76,-0.24,-0.95,False,0.67,True,0.83,False,False,946.01,966.8,28,2.0,0.73
CVS,145.82,0,True,True,1.41307,False,2025-09-15 11:30,False,False,False,0,0.56,-0.71,3.45,False,0.5,True,1.0,False,False,142.99,151.47,70,2.0,1.94
