symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric
NAMI,0.5511,1,False,False,0.016432,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.03,-14.71,5,-1.35,-31.76,neutral,2.27,1.5,1.4,2.85,low_liquidity,3,60,-43.34,False,0.0,False,0.17,False,False,0.51,0.66,1000,2.6,7.45,0.5,0.0,0.0
AACG,0.969,1,False,False,0.03733,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.1,11.49,3,1.32,11.49,neutral,2.25,1.5,1.4,2.81,low_liquidity,3,60,-9.86,False,0.33,True,0.67,False,False,0.88,1.21,1000,2.6,9.63,0.5,0.0,0.0
SCOR,6.874,2,False,False,0.159732,False,Varsayılan,2026-04-02 19:45,False,False,False,True,1,1.04,-3.39,1,-0.8,-2.97,neutral,2.08,1.5,1.4,2.53,low_liquidity,3,60,3.68,False,0.0,False,0.17,False,False,6.47,7.91,1000,2.6,5.81,0.5,0.0,0.0
YQ,1.73,1,False,False,0.063044,False,Varsayılan,2026-04-02 18:45,False,False,False,False,0,0.94,-15.61,5,-2.84,-24.78,bearish,2.17,1.5,1.4,2.68,low_liquidity,3,60,-10.05,False,0.0,False,0.17,False,False,1.57,2.14,1000,2.6,9.11,0.5,0.0,0.0
TDTH,0.177,1,False,False,0.003901,False,Varsayılan,2026-04-02 19:45,False,True,False,False,1,1.84,-8.29,1,-1.66,-10.15,neutral,1.95,1.5,1.4,2.31,low_liquidity,3,60,-56.67,False,0.0,False,0.0,False,False,0.17,0.2,1000,2.6,5.51,0.5,0.0,0.0
CREG,0.2546,0,False,False,0.00381,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.13,8.33,5,0.89,13.04,neutral,2.44,1.5,1.6,3.0,mid_liquidity,3,60,-56.53,False,0.33,True,0.67,False,False,0.25,0.28,1000,2.6,3.74,0.5,0.0,0.0
EPOW,0.8504,1,False,True,0.013496,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.25,-5.56,1,1.1,8.05,neutral,2.36,1.5,1.4,3.0,low_liquidity,3,60,-11.13,False,0.67,True,0.67,False,False,0.83,0.92,1000,3.33,2.38,0.5,0.0,0.0
SGRP,0.5338,0,False,False,0.004534,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,1.06,-22.06,3,-4.82,-22.06,bearish,2.31,1.5,1.4,2.92,low_liquidity,3,60,-21.6,False,0.0,False,0.17,False,False,0.52,0.56,1000,2.6,2.12,0.5,0.0,0.0
SWVL,1.37,1,False,False,0.018242,False,Varsayılan,2026-04-02 15:30,False,False,False,False,0,0.29,-2.88,1,-0.39,-2.88,neutral,2.01,1.5,1.4,2.41,low_liquidity,3,60,-37.35,False,0.0,False,0.0,False,False,1.32,1.49,1000,2.6,3.33,0.5,0.0,0.0
EDTK,1.02,1,True,True,0.024679,False,Varsayılan,2026-04-02 18:45,False,False,False,False,0,0.15,0.0,1,-0.72,-1.92,neutral,2.02,1.5,1.4,2.43,low_liquidity,3,60,-1.64,False,0.67,False,0.17,False,False,0.98,1.14,1000,3.33,3.63,0.5,0.0,0.0
GSUN,0.474,1,False,False,0.01685,False,Varsayılan,2026-04-02 19:45,False,False,False,False,0,0.3,-12.39,1,-1.66,-18.47,neutral,2.11,1.5,1.6,2.44,mid_liquidity,3,60,-53.64,False,0.0,False,0.33,False,False,0.43,0.58,1000,2.6,8.89,0.5,0.0,0.0
OLB,0.49,2,False,False,0.018383,False,Varsayılan,2026-04-02 19:45,False,True,False,False,1,2.98,-2.28,5,-0.19,-4.68,neutral,2.29,1.5,1.6,2.75,mid_liquidity,3,60,-36.71,False,0.33,True,0.5,False,False,0.44,0.61,1000,2.6,9.38,0.5,0.0,0.0
SQFTP,7.08,2,False,False,0.179546,False,Varsayılan,2026-04-02 13:30,False,False,False,False,0,0.1,11.15,3,0.64,11.15,neutral,2.27,1.5,1.4,2.85,low_liquidity,3,60,-32.36,False,0.67,True,0.67,False,False,6.63,8.25,1000,2.6,6.34,0.5,0.0,0.0
FTFT,1.17,2,False,False,0.040608,False,Varsayılan,2026-04-02 19:45,False,True,False,False,1,2.03,1.74,3,0.78,1.74,neutral,1.86,1.5,1.4,2.16,low_liquidity,3,60,-62.13,False,0.0,False,0.17,False,False,1.07,1.43,1000,2.6,8.68,0.5,0.0,0.0
MIMI,0.2642,1,False,False,0.002952,False,Varsayılan,2026-04-02 19:30,False,False,False,False,0,0.53,-0.38,5,-0.37,-6.07,neutral,2.0,1.5,1.4,2.39,low_liquidity,3,60,-83.37,False,0.0,False,0.33,False,False,0.26,0.28,1000,2.6,2.79,0.5,0.0,0.0
