symbol,price,score,regime,direction,atr,entry_ok,timestamp,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
SOFI,27.375,0,True,True,0.242366,False,2025-09-15 15:45,False,True,True,2,1.01,2.23,34.46,True,1.0,True,0.67,False,False,26.89,28.34,412,2.0,1.77
RIVN,13.6035,0,True,True,0.121262,False,2025-09-15 16:00,False,False,True,1,0.19,-2.2,2.33,False,0.67,True,0.67,False,False,13.36,14.09,824,2.0,1.78
LCID,19.3848,0,False,False,0.168194,False,2025-09-15 16:00,False,False,False,0,0.15,-0.28,-11.58,False,0.33,True,0.5,False,False,19.05,20.06,594,2.0,1.74
CRM,242.4201,0,False,False,0.999886,False,2025-09-15 15:45,False,False,False,0,0.65,-3.69,-6.99,False,0.0,True,0.5,False,False,240.42,246.42,100,2.0,0.82
ORCL,302.74,0,True,True,2.656391,False,2025-09-15 16:00,False,False,True,1,0.59,-7.79,23.27,True,1.0,True,0.5,False,False,297.43,313.37,37,2.0,1.75
ADBE,349.19,0,False,False,2.499561,False,2025-09-15 16:00,False,False,False,0,0.6,-0.28,-10.49,False,0.0,True,0.5,False,False,344.19,359.19,40,2.0,1.43
NOW,946.73,0,True,True,3.388795,False,2025-09-15 15:45,False,True,False,1,0.46,2.51,-0.79,True,1.0,True,0.67,False,False,939.95,960.29,29,2.0,0.72
WDAY,221.39,0,False,False,0.946277,False,2025-09-15 15:45,False,False,False,0,0.32,-2.21,-4.43,False,0.0,False,0.0,False,False,219.5,225.18,105,2.0,0.85
VEEV,277.43,0,True,False,1.131807,False,2025-09-15 15:45,False,False,True,1,0.23,1.03,9.43,False,0.67,True,0.67,False,False,275.17,281.96,88,2.0,0.82
ZM,84.29,0,True,True,0.27448,False,2025-09-15 16:00,False,False,True,1,0.21,0.62,2.72,True,1.0,True,0.67,False,False,83.74,85.39,364,2.0,0.65
OKTA,90.175,0,False,False,0.347842,False,2025-09-15 16:00,False,False,False,0,0.2,-0.04,-2.6,False,0.0,False,0.17,False,False,89.48,91.57,287,2.0,0.77
FTNT,79.845,0,False,False,0.298043,False,2025-09-15 16:00,False,False,False,0,0.33,0.46,-6.0,False,0.0,True,0.67,False,False,79.25,81.04,335,2.0,0.75
NET,228.3075,0,True,True,1.181064,False,2025-09-15 16:00,False,True,True,2,0.39,2.39,26.42,True,1.0,True,0.67,False,False,225.95,233.03,84,2.0,1.03
DDOG,139.545,0,True,True,0.82319,False,2025-09-15 16:00,False,False,True,1,0.53,0.3,5.3,True,1.0,True,1.0,False,False,137.9,142.84,121,2.0,1.18
MDB,340.21,0,True,True,2.400423,False,2025-09-15 16:00,False,True,True,2,0.51,1.59,8.74,True,1.0,True,0.67,False,False,335.41,349.81,41,2.0,1.41
TEAM,175.105,0,False,True,0.820543,False,2025-09-15 16:00,False,False,False,0,0.31,0.45,-11.18,False,0.33,True,0.83,False,False,173.46,178.39,121,2.0,0.94
INTU,642.75,0,False,False,2.363841,False,2025-09-15 16:00,False,False,True,1,0.41,-2.06,3.47,False,0.0,False,0.17,False,False,638.02,652.21,42,2.0,0.74
ADP,291.765,0,False,False,0.632709,False,2025-09-15 16:00,False,False,False,0,0.15,0.3,1.58,False,0.0,False,0.17,False,False,290.5,294.3,158,2.0,0.43
MRNA,23.56,0,False,False,0.239314,False,2025-09-15 15:45,True,False,False,1,2.44,-3.92,-27.39,False,0.0,False,0.33,False,False,23.08,24.52,417,2.0,2.03
BNTX,97.85,0,False,False,0.858694,False,2025-09-15 16:00,False,False,False,0,0.56,-3.12,0.43,False,0.0,True,0.5,False,False,96.13,101.28,116,2.0,1.76
UNH,349.105,0,False,True,2.219535,False,2025-09-15 15:45,False,True,False,1,0.82,1.32,-20.38,False,0.33,False,0.33,False,False,344.67,357.98,45,2.0,1.27
JNJ,177.42,0,True,True,0.39599,False,2025-09-15 16:00,False,False,True,1,0.24,0.93,7.07,False,0.67,False,0.17,False,False,176.63,179.0,252,2.0,0.45
PFE,23.7399,0,False,False,0.095317,False,2025-09-15 16:00,False,False,False,0,0.6,-3.38,0.35,False,0.0,False,0.17,False,False,23.55,24.12,1049,2.0,0.8
LLY,745.885,0,False,True,2.584022,False,2025-09-15 16:00,False,False,False,0,0.76,0.64,-4.86,False,0.33,False,0.33,False,False,740.72,756.22,38,2.0,0.69
MRK,81.0843,0,False,False,0.278137,False,2025-09-15 16:00,False,False,False,0,0.85,-2.13,-5.57,False,0.0,False,0.0,False,False,80.53,82.2,359,2.0,0.69
ABBV,214.79,0,True,True,0.748862,False,2025-09-15 16:00,False,True,True,2,0.33,1.49,6.31,False,0.67,False,0.33,False,False,213.29,217.79,133,2.0,0.7
TMO,475.58,0,False,False,1.865117,False,2025-09-15 16:00,False,False,False,0,0.28,-0.2,-2.26,False,0.0,False,0.17,False,False,471.85,483.04,53,2.0,0.78
DHR,187.32,0,False,False,0.758495,False,2025-09-15 16:00,False,False,False,0,1.15,-2.2,-4.36,False,0.0,False,0.0,False,False,185.8,190.35,131,2.0,0.81
ISRG,439.7,0,False,False,1.792976,False,2025-09-15 16:00,False,False,False,0,0.43,-2.28,-4.25,False,0.0,False,0.17,False,False,436.11,446.87,55,2.0,0.82
CVS,73.015,0,True,True,0.309499,False,2025-09-15 16:00,False,False,True,1,0.28,-1.29,7.8,False,0.67,False,0.17,False,False,72.4,74.25,323,2.0,0.85
JPM,308.0179,0,True,True,0.761261,False,2025-09-15 16:00,False,True,True,2,0.91,3.04,10.67,True,1.0,True,0.67,False,False,306.5,311.06,131,2.0,0.49
BAC,50.665,0,True,True,0.130839,False,2025-09-15 16:00,False,False,True,1,0.74,0.58,7.88,True,1.0,True,0.67,False,False,50.4,51.19,764,2.0,0.52
GS,784.3409,0,True,True,2.520105,False,2025-09-15 16:00,False,True,True,2,0.61,2.11,14.63,True,1.0,False,0.33,False,False,779.3,794.42,39,2.0,0.64
WFC,81.175,0,True,True,0.220978,False,2025-09-15 16:00,False,False,True,1,0.21,1.09,7.53,True,1.0,True,0.5,False,False,80.73,82.06,452,2.0,0.54
MS,156.72,0,True,True,0.46646,False,2025-09-15 16:00,False,True,True,2,0.87,2.74,11.51,True,1.0,True,0.5,False,False,155.79,158.59,214,2.0,0.6
C,99.6,0,True,True,0.251112,False,2025-09-15 16:00,False,True,True,2,0.72,2.16,15.78,True,1.0,True,0.5,False,False,99.1,100.6,398,2.0,0.5
SCHW,92.94,0,True,False,0.250084,False,2025-09-15 16:00,False,False,True,1,0.76,-0.14,10.09,False,0.33,False,0.33,False,False,92.44,93.94,399,2.0,0.54
XOM,112.045,0,True,True,0.299503,False,2025-09-15 16:00,False,True,False,1,0.78,1.36,0.77,False,0.67,True,0.83,False,False,111.45,113.24,333,2.0,0.53
CVX,157.53,0,True,True,0.429814,False,2025-09-15 16:00,False,False,True,1,0.2,-0.17,3.43,True,1.0,True,0.83,False,False,156.67,159.25,232,2.0,0.55
COP,92.02,0,False,False,0.35913,False,2025-09-15 16:00,False,False,False,0,0.24,-2.44,-1.91,False,0.0,False,0.17,False,False,91.3,93.46,278,2.0,0.78
SLB,35.419,0,False,True,0.196075,False,2025-09-15 16:00,False,False,False,0,0.83,-0.59,-5.75,False,0.33,False,0.17,False,False,35.03,36.2,510,2.0,1.11
OXY,45.41,0,False,False,0.163272,False,2025-09-15 16:00,False,False,False,0,0.37,-1.94,-2.77,False,0.0,False,0.17,False,False,45.08,46.06,612,2.0,0.72
DVN,33.9,0,False,False,0.157098,False,2025-09-15 16:00,False,False,False,0,0.4,-4.56,-2.1,False,0.0,False,0.17,False,False,33.59,34.53,636,2.0,0.93
EOG,117.14,0,False,False,0.420794,False,2025-09-15 16:00,False,False,False,0,0.29,-2.59,-0.3,False,0.0,False,0.17,False,False,116.3,118.82,237,2.0,0.72
EQT,50.785,0,True,False,0.260461,False,2025-09-15 16:00,False,False,True,1,0.25,-0.75,4.21,False,0.33,True,0.5,False,False,50.26,51.83,383,2.0,1.03
FSLR,204.11,0,True,True,1.539633,False,2025-09-15 16:00,False,False,True,1,0.39,0.16,7.6,True,1.0,True,0.83,False,False,201.03,210.27,64,2.0,1.51
ENPH,37.77,0,False,True,0.307316,False,2025-09-15 16:00,False,False,False,0,0.98,-0.82,-29.47,False,0.33,True,0.83,False,False,37.16,39.0,325,2.0,1.63
PYPL,67.015,0,False,False,0.213159,False,2025-09-15 16:00,False,True,False,1,0.36,2.11,-2.84,False,0.0,True,0.5,False,False,66.59,67.87,469,2.0,0.64
V,340.09,0,True,False,0.840479,False,2025-09-15 16:00,False,False,True,1,0.34,0.61,3.17,False,0.33,True,0.5,False,False,338.41,343.45,118,2.0,0.49
MA,582.13,0,True,False,1.394826,False,2025-09-15 16:00,False,False,True,1,1.03,-0.61,4.97,False,0.33,True,0.5,False,False,579.34,587.71,71,2.0,0.48
AXP,327.57,0,True,True,0.962693,False,2025-09-15 16:00,False,True,True,2,0.22,1.31,6.96,True,1.0,True,0.67,False,False,325.64,331.42,103,2.0,0.59
SPY,660.6301,0,True,True,0.630912,False,2025-09-15 16:00,False,False,True,1,1.0,1.09,6.11,True,1.0,True,0.67,True,False,659.37,663.15,158,2.0,0.19
QQQ,590.8601,0,True,True,0.668962,False,2025-09-15 16:00,False,False,True,1,0.96,1.06,7.45,True,1.0,True,0.5,True,False,589.52,593.54,149,2.0,0.23
IWM,239.48,0,True,True,0.508497,False,2025-09-15 16:00,False,False,True,1,1.27,0.63,4.87,True,1.0,True,0.83,False,False,238.46,241.51,196,2.0,0.42
DIA,459.38,0,True,True,0.595651,False,2025-09-15 16:00,False,False,True,1,0.4,0.76,4.14,False,0.67,True,0.5,False,False,458.19,461.76,167,2.0,0.26
XLK,272.61,0,True,True,0.408055,False,2025-09-15 16:00,False,False,True,1,0.35,0.91,8.49,True,1.0,False,0.33,False,False,271.79,274.24,245,2.0,0.3
XLF,53.745,0,True,True,0.092263,False,2025-09-15 16:00,False,False,True,1,0.67,0.86,5.14,True,1.0,True,0.5,False,False,53.56,54.11,1083,2.0,0.34
XLV,136.96,0,False,True,0.259997,False,2025-09-15 16:00,False,False,False,0,0.39,-0.27,-1.53,False,0.33,False,0.33,False,False,136.44,138.0,384,2.0,0.38
XLE,88.46,0,True,True,0.239093,False,2025-09-15 16:00,False,False,False,0,0.37,-0.73,0.65,False,0.67,False,0.33,False,False,87.98,89.42,418,2.0,0.54
XLY,241.91,0,True,True,0.55609,False,2025-09-15 16:00,False,True,True,2,0.53,1.25,6.03,True,1.0,True,0.5,False,False,240.8,244.13,179,2.0,0.46
XLI,152.17,0,True,True,0.242562,False,2025-09-15 16:00,False,False,True,1,0.37,0.54,6.23,True,1.0,True,1.0,False,False,151.68,153.14,412,2.0,0.32
XLP,79.779,0,False,False,0.115418,False,2025-09-15 16:00,False,False,False,0,0.35,-0.2,1.1,False,0.0,False,0.17,False,False,79.55,80.24,866,2.0,0.29
XLB,91.24,0,True,True,0.177989,False,2025-09-15 16:00,False,False,False,0,0.35,0.58,2.11,False,0.67,False,0.33,False,False,90.88,91.95,561,2.0,0.39
XLU,85.87,0,True,True,0.151341,False,2025-09-15 16:00,False,True,True,2,0.36,1.48,5.12,True,1.0,True,0.5,False,False,85.57,86.48,660,2.0,0.35
XLC,118.655,0,True,True,0.223987,False,2025-09-15 16:00,False,True,True,2,0.4,3.56,8.17,True,1.0,False,0.33,False,False,118.21,119.55,446,2.0,0.38
XLRE,42.42,0,True,True,0.080567,False,2025-09-15 16:00,False,True,False,1,0.37,1.34,1.44,True,1.0,True,0.67,False,False,42.26,42.74,1241,2.0,0.38
SMH,306.03,0,True,True,0.679248,False,2025-09-15 16:00,False,True,True,2,0.6,2.19,10.75,True,1.0,True,0.5,False,False,304.67,308.75,147,2.0,0.44
SOXX,256.97,0,True,True,0.597995,False,2025-09-15 16:00,False,True,True,2,0.71,2.64,7.71,True,1.0,True,0.67,False,False,255.77,259.36,167,2.0,0.47
COST,963.41,0,True,True,2.026911,False,2025-09-15 16:00,False,False,False,0,0.34,0.74,1.12,False,0.67,True,0.5,False,False,959.36,971.52,49,2.0,0.42
WMT,103.6955,0,True,True,0.228803,False,2025-09-15 16:00,False,False,True,1,0.77,1.17,6.4,True,1.0,True,0.5,False,False,103.24,104.61,437,2.0,0.44
TGT,88.77,0,False,False,0.230224,False,2025-09-15 16:00,False,False,False,0,0.81,-1.04,-10.32,False,0.0,False,0.33,False,False,88.31,89.69,434,2.0,0.52
HD,419.745,0,True,True,1.197121,False,2025-09-15 16:00,False,True,True,2,0.38,1.58,4.45,False,0.67,True,0.5,False,False,417.35,424.53,83,2.0,0.57
LOW,270.905,0,True,True,0.708207,False,2025-09-15 16:00,False,True,True,2,0.31,1.63,4.34,True,1.0,True,0.5,False,False,269.49,273.74,141,2.0,0.52
NKE,72.805,0,True,False,0.246746,False,2025-09-15 16:00,False,False,True,1,0.35,-1.95,2.92,False,0.33,False,0.17,False,False,72.31,73.79,405,2.0,0.68
MCD,302.2527,0,True,False,0.836769,False,2025-09-15 16:00,False,False,True,1,0.74,-2.28,2.52,False,0.33,False,0.17,False,False,300.58,305.6,119,2.0,0.55
SBUX,83.335,0,False,False,0.342544,False,2025-09-15 16:00,False,False,False,0,0.46,0.55,-2.2,False,0.33,True,0.67,False,False,82.65,84.71,291,2.0,0.82
BKNG,5509.1401,0,True,False,18.099652,False,2025-09-15 15:45,False,False,True,1,0.35,0.63,8.04,False,0.67,True,0.67,False,False,5472.94,5581.54,5,2.0,0.66
TJX,140.5144,0,True,True,0.33762,False,2025-09-15 16:00,False,False,True,1,1.09,-0.35,6.46,True,1.0,True,0.83,False,False,139.84,141.86,296,2.0,0.48
ROST,147.41,0,True,False,0.419007,False,2025-09-15 16:00,False,False,True,1,0.17,-1.23,2.42,False,0.33,True,0.5,False,False,146.57,149.09,238,2.0,0.57
CAT,433.3225,0,True,True,1.466618,False,2025-09-15 16:00,False,True,True,2,0.43,2.46,9.59,True,1.0,True,0.83,False,False,430.39,439.19,68,2.0,0.68
DE,464.215,0,False,False,1.707843,False,2025-09-15 16:00,False,False,True,1,0.43,-1.51,3.55,False,0.0,False,0.17,False,False,460.8,471.05,58,2.0,0.74
GE,286.07,0,True,True,0.941596,False,2025-09-15 16:00,False,False,True,1,0.32,0.94,17.08,True,1.0,True,0.5,False,False,284.19,289.84,106,2.0,0.66
BA,216.055,0,True,False,0.92783,False,2025-09-15 16:00,True,False,True,2,1.6,-5.92,12.51,False,0.33,False,0.17,False,False,214.2,219.77,107,2.0,0.86
LMT,473.845,0,True,True,0.979579,False,2025-09-15 16:00,False,True,False,1,0.27,2.15,-2.33,True,1.0,True,0.67,False,False,471.89,477.76,102,2.0,0.41
RTX,157.6185,0,True,True,0.423263,False,2025-09-15 16:00,False,True,True,2,0.26,1.69,11.69,True,1.0,True,0.83,False,False,156.77,159.31,236,2.0,0.54
NOC,574.485,0,True,False,1.554884,False,2025-09-15 16:00,False,False,True,1,0.29,-0.93,9.23,False,0.33,False,0.33,False,False,571.38,580.7,64,2.0,0.54
