symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,recommendation_score,strength,why,reason
GOOGL,246.27,0,True,True,0.881299,False,2025-10-14 18:00,True,False,False,False,0,0.35,-0.15,0.08,True,1.0,True,0.67,True,False,244.51,249.8,1000,2.0,0.72,0.5,-0.56,5.53,7.64,42,Trend Up | Uyum Z100%/M67% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
SPY,664.83,0,False,True,1.494339,False,2025-10-14 18:00,True,False,False,False,0,0.15,-0.08,-0.42,False,0.67,True,0.67,True,False,661.84,670.81,1000,2.0,0.45,0.5,0.76,9.0,4.98,27,Trend Mixed | Uyum Z67%/M67% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
QQQ,601.35,0,False,True,1.639104,False,2025-10-14 18:00,True,False,False,False,0,0.4,-0.14,-0.38,False,0.67,True,0.67,True,False,598.07,607.91,1000,2.0,0.55,0.5,0.82,83.66,4.98,27,Trend Mixed | Uyum Z67%/M67% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
MSFT,514.4,0,False,False,1.216734,False,2025-10-14 18:00,False,False,False,False,0,0.49,0.07,-0.65,False,0.0,True,0.67,True,False,511.97,519.27,1000,2.0,0.47,0.5,-0.46,48.19,1.64,9,Trend Down | Uyum Z0%/M67% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
AAPL,247.4,0,False,False,0.66859,False,2025-10-14 18:00,True,False,False,False,0,0.5,-0.16,-1.45,False,0.0,True,0.5,True,False,246.06,250.07,1000,2.0,0.54,0.5,0.1,77.89,1.3,7,Trend Down | Uyum Z0%/M50% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
NVDA,181.66,0,False,False,1.033796,False,2025-10-14 18:00,True,False,False,False,0,0.48,-0.85,-0.9,False,0.0,False,0.17,True,False,179.59,185.8,1000,2.0,1.14,0.5,0.49,36.52,0.64,3,Trend Down | Uyum Z0%/M17% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
