symbol,price,score,regime,direction,atr,entry_ok,market_status,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,momentum_best_horizon,momentum_best_zscore,momentum_best_return_pct,momentum_bias,momentum_z_effective,momentum_z_base,momentum_z_segment,momentum_z_dynamic,momentum_liquidity_segment,momentum_dynamic_samples,momentum_baseline_window,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,recommendation_score,strength,why,reason
SPY,680.94,2,True,True,0.996806,True,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.42,0.88,5,1.78,3.32,neutral,2.1,1.5,2.0,2.17,high_liquidity,3,60,6.35,True,1.0,True,0.67,True,True,678.95,686.92,1000,3.0,0.29,0.25,0.13,175.15,11.64,64,Trend Up | Uyum Z100%/M67% | Filtre 1/3,Alınır: Trend+ Uyum+ | R/R 3.0 | SL $678.95 · TP $686.92
QQQ,617.3889,2,True,True,1.23118,True,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.49,1.4,5,1.87,4.63,neutral,2.07,1.5,2.0,2.12,high_liquidity,3,60,7.98,True,1.0,True,0.67,True,True,614.93,624.78,1000,3.0,0.4,0.25,0.36,87.88,11.64,64,Trend Up | Uyum Z100%/M67% | Filtre 1/3,Alınır: Trend+ Uyum+ | R/R 3.0 | SL $614.93 · TP $624.78
AAPL,281.8,1,True,True,0.650801,False,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.55,1.74,5,0.75,3.79,neutral,2.27,1.5,2.0,2.45,high_liquidity,3,60,11.03,True,1.0,True,0.67,True,False,280.82,285.38,1000,3.67,0.35,0.25,-0.3,139.92,10.64,58,Trend Up | Uyum Z100%/M67% | Filtre 1/3,"Bekleyin: Eksik Hacim,Momentum | R/R 3.7"
GOOGL,316.6014,1,True,True,1.163348,False,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.4,-2.12,3,-1.16,-2.12,neutral,2.09,1.5,2.0,2.14,high_liquidity,3,60,23.8,False,0.67,True,0.5,True,False,314.86,323.0,1000,3.67,0.55,0.25,0.22,8.81,9.64,53,Trend Up | Uyum Z67%/M50% | Filtre 1/3,"Bekleyin: Eksik Hacim,Momentum | R/R 3.7"
MSFT,487.6,1,True,False,1.064937,False,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.43,2.23,5,1.3,3.28,neutral,2.09,1.5,2.0,2.15,high_liquidity,3,60,4.92,False,0.67,True,0.83,True,False,484.94,494.52,1000,2.6,0.55,0.25,-0.05,60.48,8.3,45,Trend Mixed | Uyum Z67%/M83% | Filtre 1/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.6"
NVDA,179.465,1,True,False,0.735427,False,Piyasa Pozitif (Trend Yukarı + Yeşil Mum),2025-12-01 20:00,True,False,False,True,1,0.58,0.9,1,0.52,1.37,neutral,2.16,1.5,2.0,2.27,high_liquidity,3,60,13.57,False,0.67,True,0.67,True,False,177.63,184.25,1000,2.6,1.02,0.25,0.07,146.39,7.98,44,Trend Mixed | Uyum Z67%/M67% | Filtre 1/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.6"
