symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent,kelly_fraction,sentiment,onchain_metric,recommendation_score,strength,why,reason
MSFT,523.99,0,True,True,1.079262,False,2025-10-07 19:45,False,False,False,False,0,1.19,0.12,0.92,True,1.0,True,0.83,True,False,521.83,528.31,1000,2.0,0.41,0.5,0.1,0.26,7.96,43,Trend Up | Uyum Z100%/M83% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
AAPL,256.5055,0,True,True,0.489033,False,2025-10-07 19:45,True,False,False,False,0,1.01,0.09,0.43,False,0.67,True,0.5,True,False,255.53,258.46,1000,2.0,0.38,0.5,-0.71,16.68,6.64,36,Trend Up | Uyum Z67%/M50% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
SPY,669.24,0,True,True,0.723116,False,2025-10-07 19:45,True,False,False,False,0,1.34,0.08,0.33,False,0.67,True,0.5,True,False,667.79,672.13,1000,2.0,0.22,0.5,-0.56,42.63,6.64,36,Trend Up | Uyum Z67%/M50% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
QQQ,604.97,0,True,True,0.884684,False,2025-10-07 19:45,True,False,False,False,0,0.96,0.09,0.46,False,0.67,True,0.5,True,False,603.2,608.51,1000,2.0,0.29,0.5,0.25,31.61,6.64,36,Trend Up | Uyum Z67%/M50% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
NVDA,185.365,0,True,True,0.611681,False,2025-10-07 19:45,True,False,False,False,0,0.8,-0.06,0.62,False,0.67,False,0.17,True,False,184.14,187.81,1000,2.0,0.66,0.5,-0.8,37.54,5.98,33,Trend Up | Uyum Z67%/M17% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
GOOGL,246.03,0,False,True,0.659906,False,2025-10-07 19:45,True,False,False,False,0,0.88,-0.29,0.37,False,0.33,False,0.17,True,False,244.71,248.67,1000,2.0,0.54,0.5,-0.09,83.32,3.3,18,Trend Mixed | Uyum Z33%/M17% | Filtre 0/3,"Bekleyin: Eksik Hacim,Momentum | R/R 2.0"
